,nombre_comun,pb,pap,dap,papdel,papgrueso,altura_fuste,altura_arbol,diferencia,diametro_copa,tallos
2035,0,2.33,1.49,0.47,0.0,0.0,9.0,11.0,2.0,5.0,1
2036,1,1.09,0.71,0.23,0.0,0.0,4.0,5.5,1.5,3.0,1
2037,1,0.99,0.8,0.25,0.0,0.0,4.0,6.0,2.0,4.0,1
2038,1,1.22,0.66,0.21,0.0,0.0,5.0,8.0,3.0,7.0,1
2039,1,1.48,0.0,0.26,0.79,0.87,5.0,9.0,4.0,7.0,2
2040,1,1.08,0.0,0.2,0.59,0.65,3.5,7.0,3.5,7.0,2
2041,1,1.76,0.0,0.4,1.21,1.28,5.0,11.0,6.0,10.0,2
2042,1,1.41,0.0,0.29,0.81,1.03,5.0,11.0,6.0,8.0,2
2043,1,1.3,1.53,0.49,0.0,0.0,6.0,12.0,6.0,9.0,1
2044,1,1.69,0.0,0.31,0.89,1.08,2.5,9.0,6.5,7.0,2
2045,1,1.33,0.9,0.29,0.0,0.0,3.0,8.5,5.5,9.0,1
2046,1,1.43,0.0,0.25,0.77,0.79,5.0,9.0,4.0,8.0,2
2047,1,1.35,1.05,0.33,0.0,0.0,6.0,8.0,2.0,8.0,1
2048,1,1.29,0.0,0.16,0.5,0.51,6.0,8.5,2.5,9.0,2
2049,1,1.0,0.0,0.2,0.58,0.7,5.0,9.0,4.0,7.0,2
2050,1,1.82,0.0,0.31,0.93,1.03,4.0,11.0,7.0,10.0,2
2051,1,1.6,1.49,0.47,0.0,0.0,5.5,9.0,3.5,11.0,1
2052,1,1.81,0.0,0.31,0.84,1.1,5.0,11.0,6.0,8.0,2
2053,1,1.4,1.03,0.33,0.0,0.0,5.5,8.5,3.0,7.0,1
2054,1,1.33,1.18,0.38,0.0,0.0,5.0,10.0,5.0,10.0,1
2055,1,1.43,0.0,0.3,0.83,1.03,5.0,9.5,4.5,10.0,2
2056,2,1.04,0.0,0.05,0.12,0.19,1.8,4.0,2.2,3.5,6
2057,1,1.3,1.07,0.34,0.0,0.0,4.0,8.5,4.5,7.0,1
2058,1,0.65,0.38,0.12,0.0,0.0,3.0,7.0,4.0,6.0,1
2059,1,1.41,0.0,0.14,0.4,0.5,2.0,10.0,8.0,9.0,2
2060,2,1.56,0.0,0.06,0.17,0.2,2.1,3.2,1.1,3.0,3
2061,2,0.65,0.0,0.1,0.32,0.32,4.0,5.5,1.5,3.5,2
2062,2,2.33,0.0,0.09,0.27,0.28,3.5,6.0,2.5,4.5,3
2063,2,0.34,0.3,0.1,0.0,0.0,5.5,7.0,1.5,1.7,1
2064,2,0.77,0.0,0.1,0.3,0.33,4.0,7.0,3.0,3.5,3
2065,2,1.12,0.0,0.1,0.3,0.32,3.2,5.0,1.8,3.0,2
2066,2,1.1,0.0,0.09,0.26,0.3,2.5,4.3,1.8,4.0,3
2067,1,0.35,0.0,0.05,0.13,0.16,0.4,2.5,2.1,2.0,2
2068,1,0.54,0.0,0.05,0.15,0.15,1.2,5.5,4.3,2.5,5
2069,1,0.5,0.0,0.05,0.12,0.22,1.2,5.5,4.3,2.5,4
2070,1,0.57,0.0,0.06,0.16,0.19,1.2,5.5,4.3,2.5,4
2071,1,0.35,0.0,0.04,0.12,0.15,1.2,5.5,4.3,2.5,2
2072,1,0.47,0.0,0.05,0.14,0.18,1.3,5.5,4.2,3.0,4
2073,1,0.47,0.0,0.06,0.15,0.2,1.2,5.5,4.3,2.0,4
2074,1,0.32,0.0,0.04,0.12,0.14,1.2,5.5,4.3,2.5,5
2075,1,0.45,0.0,0.05,0.11,0.2,1.3,6.0,4.7,2.5,3
2076,1,0.5,0.0,0.05,0.13,0.16,1.2,6.0,4.8,2.5,4
2077,1,0.47,0.0,0.06,0.1,0.28,1.5,6.0,4.5,2.8,3
2078,1,0.52,0.0,0.07,0.18,0.26,1.7,6.5,4.8,2.5,3
2079,1,0.52,0.0,0.06,0.16,0.19,1.0,4.5,3.5,2.3,3
2080,1,0.43,0.0,0.05,0.12,0.18,1.3,4.5,3.2,2.5,2
2081,1,0.48,0.0,0.05,0.11,0.23,1.5,6.0,4.5,1.5,4
2082,1,0.45,0.0,0.05,0.12,0.17,1.2,6.5,5.3,2.5,2
2083,1,0.45,0.0,0.06,0.1,0.29,1.3,5.0,3.7,3.0,3
2084,1,0.53,0.0,0.05,0.11,0.21,1.4,6.0,4.6,4.5,4
2085,1,0.48,0.0,0.06,0.11,0.24,1.5,4.5,3.0,3.0,3
2086,1,0.52,0.0,0.05,0.13,0.2,1.2,5.5,4.3,4.0,3
2087,1,0.51,0.0,0.07,0.14,0.29,1.6,6.0,4.4,4.0,3
2088,1,0.48,0.0,0.05,0.14,0.2,1.4,5.0,3.6,3.5,3
2089,1,0.53,0.0,0.06,0.15,0.24,1.2,4.5,3.3,4.0,3
2090,1,0.53,0.0,0.06,0.13,0.22,1.2,4.5,3.3,2.5,3
2091,1,0.42,0.0,0.05,0.1,0.19,1.5,5.0,3.5,3.0,3
2092,1,0.38,0.0,0.04,0.08,0.16,1.2,5.0,3.8,3.0,3
2093,1,0.48,0.0,0.04,0.1,0.18,1.2,6.5,5.3,4.0,6
2094,1,0.3,0.0,0.04,0.1,0.15,1.5,5.5,4.0,3.0,2
2095,1,0.28,0.0,0.04,0.08,0.15,1.5,5.5,4.0,3.0,3
2096,1,0.2,0.12,0.04,0.0,0.0,1.4,4.5,3.1,2.5,1
2097,1,0.24,0.0,0.04,0.12,0.14,0.4,4.5,4.1,2.5,2
2098,1,0.38,0.0,0.04,0.08,0.18,1.3,3.3,2.0,2.0,2
2099,1,0.3,0.0,0.05,0.13,0.18,1.2,4.0,2.8,2.5,3
2100,1,0.33,0.0,0.04,0.09,0.18,1.3,5.0,3.7,3.0,4
2101,1,0.41,0.0,0.06,0.15,0.22,1.3,4.3,3.0,2.5,3
2102,1,0.23,0.0,0.03,0.1,0.11,1.2,2.7,1.5,2.0,2
2103,2,2.5,0.0,0.06,0.16,0.22,1.2,5.5,4.3,4.0,12
2104,1,0.46,0.0,0.05,0.15,0.17,1.2,4.3,3.1,1.5,3
2105,1,0.22,0.18,0.06,0.0,0.0,0.4,2.3,1.9,1.5,1
2106,2,0.91,0.24,0.08,0.0,0.0,3.0,4.5,1.5,2.3,1
2107,1,1.38,0.55,0.18,0.0,0.0,1.8,5.0,3.2,4.0,1
2108,1,0.77,0.0,0.07,0.2,0.27,2.2,3.8,1.6,3.0,2
2109,1,1.56,0.0,0.19,0.37,0.81,4.5,8.0,3.5,10.0,5
2110,1,1.85,0.0,0.32,0.82,1.18,2.3,4.5,2.2,3.5,2
2111,1,1.34,1.02,0.32,0.0,0.0,2.5,4.0,1.5,3.0,1
2112,1,1.74,1.2,0.38,0.0,0.0,3.0,6.0,3.0,4.0,1
2113,1,2.4,0.93,0.3,0.0,0.0,2.0,5.0,3.0,3.0,1
2114,1,1.56,0.0,0.25,0.72,0.85,2.0,4.0,2.0,4.0,2
2115,0,1.35,1.21,0.39,0.0,0.0,9.0,14.0,5.0,8.0,1
2116,0,1.41,1.3,0.41,0.0,0.0,9.0,14.0,5.0,8.0,1
2117,0,1.6,1.26,0.4,0.0,0.0,9.0,15.0,6.0,10.0,1
2118,1,1.59,0.0,0.28,0.71,1.06,3.0,7.0,4.0,3.5,2
2119,1,0.91,0.72,0.23,0.0,0.0,5.0,8.0,3.0,8.5,1
2120,1,0.48,0.42,0.13,0.0,0.0,0.35,2.0,1.65,4.0,1
2121,1,1.26,0.0,0.21,0.49,0.84,4.0,7.0,3.0,10.0,2
2122,2,0.29,0.23,0.07,0.0,0.0,3.0,5.0,2.0,2.5,1
2123,2,2.32,0.0,0.05,0.11,0.19,0.6,3.2,2.6,4.0,10
2124,2,2.24,0.0,0.05,0.12,0.19,0.5,3.2,2.7,4.0,8
2125,2,2.32,0.0,0.07,0.12,0.32,4.5,6.5,2.0,4.0,8
2126,2,1.17,0.0,0.05,0.12,0.17,0.2,2.0,1.8,2.5,7
2127,2,1.43,0.0,0.09,0.28,0.3,2.2,3.5,1.3,4.5,4
2128,0,1.65,1.36,0.43,0.0,0.0,8.0,10.0,2.0,8.0,1
2129,0,1.95,1.29,0.41,0.0,0.0,8.0,10.0,2.0,8.0,1
2130,0,1.39,1.16,0.37,0.0,0.0,8.0,10.0,2.0,8.0,1
2131,0,2.0,1.62,0.52,0.0,0.0,8.0,10.0,2.0,10.0,1
2132,2,1.74,0.4,0.13,0.0,0.0,2.8,4.6,1.8,9.0,1
2133,0,2.15,1.77,0.56,0.0,0.0,8.0,10.0,2.0,8.0,1
2134,0,1.79,1.37,0.44,0.0,0.0,8.0,10.0,2.0,8.0,1
2135,0,1.93,1.48,0.47,0.0,0.0,3.0,5.0,2.0,5.0,1
2136,0,1.87,1.45,0.46,0.0,0.0,5.0,9.0,4.0,8.0,1
2137,0,1.74,1.3,0.41,0.0,0.0,5.0,9.0,4.0,8.0,1
2138,0,1.77,1.41,0.45,0.0,0.0,5.0,9.0,4.0,8.0,1
2139,0,1.64,0.0,0.09,0.26,0.31,4.0,6.0,2.0,6.0,6
2140,0,2.01,1.5,0.48,0.0,0.0,5.5,8.5,3.0,8.0,1
2141,0,2.1,1.54,0.49,0.0,0.0,6.0,8.5,2.5,7.0,1
2142,0,1.96,1.56,0.5,0.0,0.0,6.0,8.5,2.5,6.0,1
2143,0,1.8,1.53,0.49,0.0,0.0,4.5,7.5,3.0,6.0,1
2144,0,2.04,1.5,0.48,0.0,0.0,6.0,9.0,3.0,8.0,1
2145,0,1.47,1.32,0.42,0.0,0.0,4.5,8.0,3.5,7.0,1
2146,0,0.45,0.24,0.08,0.0,0.0,0.55,2.2,1.65,1.5,1
2147,0,0.76,0.5,0.16,0.0,0.0,1.1,3.0,1.9,2.5,1
2148,2,1.66,0.0,0.09,0.22,0.35,4.0,6.0,2.0,5.0,9
2149,2,2.68,0.0,0.09,0.23,0.33,5.0,6.5,1.5,5.0,7
2150,2,2.6,0.0,0.09,0.28,0.31,4.0,5.5,1.5,6.0,11
2151,2,1.05,0.0,0.07,0.2,0.23,4.5,7.0,2.5,4.0,4
2152,2,1.24,0.0,0.09,0.26,0.29,4.5,7.0,2.5,4.0,3
2153,2,0.94,0.0,0.06,0.12,0.27,2.0,4.5,2.5,4.0,18
2154,1,1.56,0.0,0.29,0.89,0.92,3.0,6.5,3.5,6.0,2
2155,2,0.22,0.2,0.06,0.0,0.0,0.8,2.2,1.4,1.5,1
2156,1,1.07,0.0,0.23,0.67,0.78,2.5,3.6,1.1,6.0,2
2157,1,0.84,0.75,0.24,0.0,0.0,2.0,4.0,2.0,4.0,1
2158,1,1.01,0.85,0.27,0.0,0.0,2.0,4.0,2.0,4.0,1
2159,1,0.84,0.0,0.15,0.46,0.5,2.5,6.0,3.5,5.0,4
2160,1,0.62,0.0,0.11,0.21,0.46,2.0,6.0,4.0,2.0,2
2161,1,0.35,0.27,0.09,0.0,0.0,2.0,6.0,4.0,2.0,1
2162,2,1.25,0.0,0.03,0.09,0.1,0.9,2.0,1.1,1.5,8
2163,2,0.95,0.0,0.09,0.27,0.29,5.0,7.0,2.0,6.0,2
2164,2,1.56,0.0,0.04,0.11,0.14,0.3,2.2,1.9,4.0,10
2165,1,0.91,0.0,0.14,0.4,0.5,3.0,4.0,1.0,5.0,2
2166,2,1.58,0.0,0.05,0.13,0.17,0.3,2.1,1.8,2.5,7
2167,2,0.32,0.22,0.07,0.0,0.0,3.5,4.5,1.0,1.5,1
2168,2,1.12,0.0,0.09,0.27,0.32,4.0,6.5,2.5,5.0,2
2169,2,1.75,0.0,0.08,0.23,0.28,4.5,6.0,1.5,7.0,3
2170,1,1.21,1.09,0.35,0.0,0.0,4.5,6.5,2.0,9.0,1
2171,2,1.35,0.0,0.11,0.27,0.39,3.0,5.5,2.5,6.0,3
2172,0,1.92,1.35,0.43,0.0,0.0,8.0,12.5,4.5,10.0,1
2173,2,1.82,0.0,0.08,0.2,0.29,3.0,5.0,2.0,5.0,5
2174,2,0.83,0.0,0.09,0.28,0.3,5.5,7.5,2.0,4.0,2
2175,1,0.8,0.0,0.16,0.44,0.58,3.0,7.5,4.5,7.0,2
2176,1,0.45,0.0,0.06,0.14,0.22,0.3,2.2,1.9,1.0,3
2177,1,0.47,0.2,0.06,0.0,0.0,1.8,3.0,1.2,3.0,1
2178,2,1.67,0.0,0.07,0.16,0.26,1.1,3.5,2.4,3.0,7
2179,2,1.8,0.0,0.12,0.36,0.4,4.5,6.5,2.0,8.0,4
2180,2,2.2,0.0,0.09,0.24,0.34,3.0,5.5,2.5,6.0,7
2181,1,0.49,0.0,0.09,0.25,0.31,2.0,4.0,2.0,3.5,2
2182,1,0.44,0.17,0.05,0.0,0.0,0.3,3.7,3.4,2.5,1
2183,1,1.26,0.0,0.11,0.27,0.4,2.5,5.0,2.5,4.0,2
2184,1,1.4,0.0,0.23,0.51,0.95,4.0,7.0,3.0,6.0,2
2185,1,1.45,1.0,0.32,0.0,0.0,3.0,7.0,4.0,9.0,1
2186,1,0.56,0.42,0.13,0.0,0.0,0.5,1.7,1.2,1.0,1
2187,1,1.17,0.87,0.28,0.0,0.0,4.0,8.5,4.5,11.0,1
2188,1,1.0,0.91,0.29,0.0,0.0,3.0,6.5,3.5,6.0,1
2189,1,0.73,0.53,0.17,0.0,0.0,2.5,5.5,3.0,6.0,1
2190,1,0.81,0.52,0.17,0.0,0.0,2.0,3.0,1.0,1.5,1
2191,2,0.9,0.0,0.07,0.2,0.22,3.0,4.5,1.5,4.0,5
2192,2,1.17,0.0,0.07,0.2,0.26,3.0,4.5,1.5,4.5,4
2193,2,1.19,0.0,0.07,0.23,0.24,3.0,4.5,1.5,4.5,3
2194,2,1.2,0.0,0.09,0.25,0.32,5.0,7.0,2.0,4.5,3
2195,2,0.98,0.0,0.1,0.27,0.34,3.0,5.0,2.0,4.0,3
2196,2,1.22,0.0,0.08,0.23,0.28,2.5,5.5,3.0,5.0,5
2197,2,0.95,0.0,0.09,0.27,0.27,3.0,5.0,2.0,4.0,2
2198,2,2.42,0.0,0.09,0.25,0.3,3.0,5.5,2.5,5.0,4
2199,1,1.5,0.0,0.27,0.8,0.91,2.5,8.0,5.5,11.0,3
2200,0,2.04,1.42,0.45,0.0,0.0,4.0,8.0,4.0,8.0,1
2201,0,1.76,1.32,0.42,0.0,0.0,2.0,4.0,2.0,4.0,1
2202,0,1.73,1.12,0.36,0.0,0.0,6.5,10.0,3.5,5.0,1
2203,0,1.51,1.2,0.38,0.0,0.0,6.5,10.0,3.5,3.0,1
2204,0,1.48,0.92,0.29,0.0,0.0,5.0,9.0,4.0,2.0,1
2205,0,1.88,1.53,0.49,0.0,0.0,7.5,11.0,3.5,6.0,1
2206,0,1.72,1.31,0.42,0.0,0.0,5.5,9.0,3.5,2.0,1
2207,0,1.77,1.33,0.42,0.0,0.0,7.0,10.0,3.0,5.0,1
2208,0,1.55,1.16,0.37,0.0,0.0,5.0,9.0,4.0,4.5,1
2209,0,1.8,1.5,0.48,0.0,0.0,6.0,9.5,3.5,4.0,1
2210,0,1.56,1.28,0.41,0.0,0.0,4.0,7.0,3.0,1.0,1
2211,0,2.08,1.47,0.47,0.0,0.0,5.0,9.0,4.0,3.5,1
2212,0,1.53,1.65,0.53,0.0,0.0,4.5,6.0,1.5,1.0,1
2213,0,1.6,1.23,0.39,0.0,0.0,2.0,7.5,5.5,1.5,1
2214,0,1.82,1.37,0.44,0.0,0.0,7.0,11.0,4.0,5.0,1
2215,0,1.74,1.38,0.44,0.0,0.0,5.0,9.0,4.0,4.0,1
2216,0,1.84,1.41,0.45,0.0,0.0,5.0,9.0,4.0,5.0,1
2217,0,1.66,1.31,0.42,0.0,0.0,4.5,7.5,3.0,1.5,1
2218,0,1.9,1.46,0.46,0.0,0.0,7.0,11.0,4.0,6.0,1
2219,0,1.93,1.42,0.45,0.0,0.0,4.5,8.5,4.0,4.0,1
2220,0,2.07,1.49,0.47,0.0,0.0,5.5,9.5,4.0,6.0,1
2221,0,1.71,1.3,0.41,0.0,0.0,4.5,7.5,3.0,1.5,1
2222,0,1.68,1.08,0.34,0.0,0.0,3.0,6.0,3.0,2.0,1
2223,0,1.7,1.33,0.42,0.0,0.0,5.5,8.5,3.0,2.0,1
2224,0,1.99,1.23,0.39,0.0,0.0,5.5,9.0,3.5,4.0,1
2225,0,1.55,1.13,0.36,0.0,0.0,5.0,9.0,4.0,6.0,1
2226,0,1.59,1.4,0.45,0.0,0.0,5.0,9.0,4.0,3.0,1
2227,0,1.84,1.45,0.46,0.0,0.0,5.0,7.5,2.5,3.0,1
2228,1,1.15,0.0,0.07,0.13,0.31,1.3,3.0,1.7,3.0,2
